Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134997,5,6,255.0,3631.0,78.0,33.0,51.0,24.64751508773248,1250.0,25.0,605.1666666666667,566.8105209562247,28785.8248701823,81.48329222130862,13499.7,20978.519580487296,60449.0,0.0,134499.0,33624.75,39077.59167242356,73443.0,67.0,106598.0,21319.6,26347.720931799777,60947.0,0.0,0,0,0,0,40,48,37.03786010059483,44.44543212071379,25.0,1250.0,428.0,537.9640069068494,289405.2727272727,0,0,0,0,0,0,0,0,1.0,466.9090909090909,51.0,605.1666666666666,0,0,0,0,0,0,5,255,6,3631,-1,-1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
29842,0,2,0.0,153.0,0.0,0.0,0.0,0.0,122.0,31.0,76.5,64.34671708797582,5127.002211648013,67.01963675356879,29842.0,0.0,29842.0,29842.0,0.0,0.0,0.0,0.0,0.0,29842.0,29842.0,0.0,29842.0,29842.0,0,0,0,0,0,16,0.0,67.01963675356879,31.0,122.0,61.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,92.0,0.0,76.5,0,0,0,0,0,0,0,0,2,153,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2173,0,2,0.0,165.0,0.0,0.0,0.0,0.0,128.0,37.0,82.5,64.34671708797582,75931.89139438565,920.3865623561896,2173.0,0.0,2173.0,2173.0,0.0,0.0,0.0,0.0,0.0,2173.0,2173.0,0.0,2173.0,2173.0,0,0,0,0,0,16,0.0,920.3865623561896,37.0,128.0,67.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,101.0,0.0,82.5,0,0,0,0,0,0,0,0,2,165,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
119985646,690,1026,49124.0,1124046.0,644.0,53.0,71.19420289855071,25.01616246233494,1265.0,53.0,1095.561403508773,410.4917249177268,9777.586228939415,14.301710722964312,69962.47580174918,354446.5823479173,2644817.0,0.0,119861065.0,173963.80986937592,545418.1719530562,2645054.0,20.0,119985005.0,117058.5414634146,467112.1608246914,2919181.0,0.0,0,0,0,0,5520,8208,5.750687878115021,8.55102284484929,53.0,1265.0,683.3325567850904,594.4462943927679,353366.3969172932,0,0,0,0,0,0,0,0,1.0,683.7307692307693,71.19420289855073,1095.561403508772,0,0,0,0,0,0,690,49124,1026,1124046,-1,-1,690,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
3008889,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,232.6440091342685,1.3293943379101056,1002963.0,3083.4699609368663,1006334.0,1000285.0,2008604.0,1004302.0,2873.681958742129,1006334.0,1002270.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.9970457534325792,0.3323485844775264,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
6085,0,2,0.0,133.0,0.0,0.0,0.0,0.0,98.0,35.0,66.5,44.54772721475249,21857.02547247329,328.6770747740345,6085.0,0.0,6085.0,6085.0,0.0,0.0,0.0,0.0,0.0,6085.0,6085.0,0.0,6085.0,6085.0,0,0,0,0,0,16,0.0,328.6770747740345,35.0,98.0,56.0,36.37306695894642,1323.0,0,0,0,0,0,0,0,0,0.0,84.0,0.0,66.5,0,0,0,0,0,0,0,0,2,133,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
86525,0,2,0.0,239.0,0.0,0.0,0.0,0.0,205.0,34.0,119.5,120.91525958289962,2762.207454492921,23.114706732158336,86525.0,0.0,86525.0,86525.0,0.0,0.0,0.0,0.0,0.0,86525.0,86525.0,0.0,86525.0,86525.0,0,0,0,0,0,16,0.0,23.114706732158336,34.0,205.0,91.0,98.726896031426,9747.0,0,0,0,0,0,0,0,0,0.0,136.5,0.0,119.5,0,0,0,0,0,0,0,0,2,239,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
3770,0,2,0.0,94.0,0.0,0.0,0.0,0.0,55.0,39.0,47.0,11.31370849898476,24933.68700265252,530.5039787798408,3770.0,0.0,3770.0,3770.0,0.0,0.0,0.0,0.0,0.0,3770.0,3770.0,0.0,3770.0,3770.0,0,0,0,0,0,16,0.0,530.5039787798408,39.0,55.0,44.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,66.5,0.0,47.0,0,0,0,0,0,0,0,0,2,94,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
110385215,11,13,220.0,1052.0,20.0,20.0,20.0,0.0,96.0,20.0,80.92307692307693,25.200732590084023,11.523282352623038,0.2174204217476045,4799357.173913044,5102741.657992456,10014797.0,16420.0,100312584.0,10031258.4,953.685622554334,10032982.0,10029955.0,110385215.0,9198767.916666666,2883728.027504594,10037152.0,41710.0,0,0,0,0,88,104,0.0996510266343187,0.1177693951132857,20.0,96.0,51.67999999999999,35.81284685695902,1282.5599999999995,0,0,0,0,0,0,0,0,1.0,53.833333333333336,20.0,80.92307692307692,0,0,0,0,0,0,11,220,13,1052,-1,-1,11,0,20739.90909090909,7113.503362683474,41710.0,16420.0,10011844.90909091,2978.7129587975505,10014797.0,10004139.0,Scan
75280,0,2,0.0,135.0,0.0,0.0,0.0,0.0,102.0,33.0,67.5,48.79036790187178,1793.3049946865035,26.56748140276302,75280.0,0.0,75280.0,75280.0,0.0,0.0,0.0,0.0,0.0,75280.0,75280.0,0.0,75280.0,75280.0,0,0,0,0,0,16,0.0,26.56748140276302,33.0,102.0,56.0,39.83716857408418,1587.0,0,0,0,0,0,0,0,0,0.0,84.0,0.0,67.5,0,0,0,0,0,0,0,0,2,135,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
104828,4,6,772.0,1120.0,204.0,182.0,193.0,12.701705922171763,204.0,180.0,186.66666666666663,9.352361555600098,18048.61296600145,95.39436028541992,11647.555555555557,26343.378518667225,80111.0,0.0,102805.0,34268.33333333333,42530.79860916478,81892.0,71.0,104828.0,20965.6,35224.06891317356,82102.0,0.0,0,0,0,0,32,48,38.15774411416797,57.23661617125195,180.0,204.0,190.54545454545453,11.030536128073162,121.67272727272729,0,0,0,0,0,0,0,0,1.0,209.6,193.0,186.66666666666663,0,0,0,0,0,0,4,772,6,1120,-1,-1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
4443,0,2,0.0,80.0,0.0,0.0,0.0,0.0,48.0,32.0,40.0,11.31370849898476,18005.851901868107,450.1462975467026,4443.0,0.0,4443.0,4443.0,0.0,0.0,0.0,0.0,0.0,4443.0,4443.0,0.0,4443.0,4443.0,0,0,0,0,0,16,0.0,450.1462975467026,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,56.0,0.0,40.0,0,0,0,0,0,0,0,0,2,80,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
101948,0,2,0.0,135.0,0.0,0.0,0.0,0.0,102.0,33.0,67.5,48.79036790187178,1324.2044964099346,19.617844391258288,101948.0,0.0,101948.0,101948.0,0.0,0.0,0.0,0.0,0.0,101948.0,101948.0,0.0,101948.0,101948.0,0,0,0,0,0,16,0.0,19.617844391258288,33.0,102.0,56.0,39.83716857408418,1587.0,0,0,0,0,0,0,0,0,0.0,84.0,0.0,67.5,0,0,0,0,0,0,0,0,2,135,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
117524575,1,3,47.0,560.0,47.0,47.0,47.0,0.0,287.0,35.0,186.66666666666663,133.61262415405713,5.164877218232868,0.0340354347165263,39174858.33333333,67814710.47109915,117480541.0,20326.0,0.0,0.0,0.0,0.0,0.0,117524575.0,58762287.5,83073678.6336982,117504249.0,20326.0,0,0,0,0,8,24,0.0085088586791315,0.0255265760373947,35.0,287.0,128.4,123.73277657920715,15309.8,0,0,0,0,0,0,0,0,3.0,160.5,47.0,186.66666666666663,0,0,0,0,0,0,1,47,3,560,-1,-1,1,0,20326.0,0.0,20326.0,20326.0,117480541.0,0.0,117480541.0,117480541.0,Scan
2368,0,2,0.0,133.0,0.0,0.0,0.0,0.0,104.0,29.0,66.5,53.033008588991066,56165.54054054054,844.5945945945946,2368.0,0.0,2368.0,2368.0,0.0,0.0,0.0,0.0,0.0,2368.0,2368.0,0.0,2368.0,2368.0,0,0,0,0,0,16,0.0,844.5945945945946,29.0,104.0,54.0,43.30127018922193,1875.0,0,0,0,0,0,0,0,0,0.0,81.0,0.0,66.5,0,0,0,0,0,0,0,0,2,133,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
21722,0,2,0.0,109.0,0.0,0.0,0.0,0.0,78.0,31.0,54.5,33.23401871576773,5017.95414786852,92.07255317189944,21722.0,0.0,21722.0,21722.0,0.0,0.0,0.0,0.0,0.0,21722.0,21722.0,0.0,21722.0,21722.0,0,0,0,0,0,16,0.0,92.07255317189944,31.0,78.0,46.66666666666666,27.13546265191241,736.3333333333333,0,0,0,0,0,0,0,0,0.0,70.0,0.0,54.5,0,0,0,0,0,0,0,0,2,109,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
111934563,16,13,320.0,1092.0,20.0,20.0,20.0,0.0,96.0,20.0,84.0,24.33105012119288,12.6145129989921,0.2590799411974298,3997662.9642857136,4925760.726715497,10013448.0,17726.0,101890028.0,6792668.533333334,4741235.351751782,10032108.0,264969.0,111934563.0,9327880.25,2939929.396243761,10808275.0,21612.0,0,0,0,0,128,104,0.142940657212375,0.1161392839850547,20.0,96.0,47.73333333333333,35.8530846394131,1285.4436781609193,0,0,0,0,0,0,0,0,0.0,49.37931034482759,20.0,84.0,0,0,0,0,0,0,16,320,13,1092,-1,-1,16,0,165047.18181818182,243343.5381039809,799437.0,18540.0,10009210.727272728,2827.9065433963706,10013448.0,10005197.0,Scan
2627,0,2,0.0,322.0,0.0,0.0,0.0,0.0,287.0,35.0,161.0,178.19090885900997,122573.27750285497,761.3247049866768,2627.0,0.0,2627.0,2627.0,0.0,0.0,0.0,0.0,0.0,2627.0,2627.0,0.0,2627.0,2627.0,0,0,0,0,0,16,0.0,761.3247049866768,35.0,287.0,119.0,145.4922678357857,21168.0,0,0,0,0,0,0,0,0,0.0,178.5,0.0,161.0,0,0,0,0,0,0,0,0,2,322,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
76834,1,3,204.0,550.0,204.0,204.0,204.0,0.0,188.0,180.0,183.33333333333331,4.163331998932266,9813.363875367677,52.06028581096911,25611.333333333336,40687.66245845702,72592.0,1807.0,0.0,0.0,0.0,0.0,0.0,76834.0,38417.0,50886.23240130871,74399.0,2435.0,0,0,0,0,8,24,13.015071452742276,39.04521435822683,180.0,204.0,187.2,9.85900603509299,97.2,0,0,0,0,0,0,0,0,3.0,234.0,204.0,183.33333333333331,0,0,0,0,0,0,1,204,3,550,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
1027,1,1,71.0,33.0,71.0,71.0,71.0,0.0,33.0,33.0,33.0,0.0,101265.82278481014,1947.4196689386563,1027.0,0.0,1027.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,973.7098344693284,973.7098344693284,33.0,71.0,45.66666666666666,21.939310229205777,481.3333333333333,0,0,0,0,0,0,0,0,1.0,68.5,71.0,33.0,0,0,0,0,0,0,1,71,1,33,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
24442,0,2,0.0,120.0,0.0,0.0,0.0,0.0,88.0,32.0,60.0,39.59797974644666,4909.581867277637,81.82636445462728,24442.0,0.0,24442.0,24442.0,0.0,0.0,0.0,0.0,0.0,24442.0,24442.0,0.0,24442.0,24442.0,0,0,0,0,0,16,0.0,81.82636445462728,32.0,88.0,50.66666666666667,32.331615074619044,1045.3333333333337,0,0,0,0,0,0,0,0,0.0,76.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2713,0,2,0.0,98.0,0.0,0.0,0.0,0.0,65.0,33.0,49.0,22.62741699796952,36122.37375598968,737.1913011426465,2713.0,0.0,2713.0,2713.0,0.0,0.0,0.0,0.0,0.0,2713.0,2713.0,0.0,2713.0,2713.0,0,0,0,0,0,16,0.0,737.1913011426465,33.0,65.0,43.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,0.0,65.5,0.0,49.0,0,0,0,0,0,0,0,0,2,98,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
6216,0,2,0.0,135.0,0.0,0.0,0.0,0.0,102.0,33.0,67.5,48.79036790187178,21718.14671814672,321.75032175032175,6216.0,0.0,6216.0,6216.0,0.0,0.0,0.0,0.0,0.0,6216.0,6216.0,0.0,6216.0,6216.0,0,0,0,0,0,16,0.0,321.75032175032175,33.0,102.0,56.0,39.83716857408418,1587.0,0,0,0,0,0,0,0,0,0.0,84.0,0.0,67.5,0,0,0,0,0,0,0,0,2,135,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
3700,0,2,0.0,159.0,0.0,0.0,0.0,0.0,125.0,34.0,79.5,64.34671708797582,42972.97297297297,540.5405405405405,3700.0,0.0,3700.0,3700.0,0.0,0.0,0.0,0.0,0.0,3700.0,3700.0,0.0,3700.0,3700.0,0,0,0,0,0,16,0.0,540.5405405405405,34.0,125.0,64.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,96.5,0.0,79.5,0,0,0,0,0,0,0,0,2,159,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
1830,0,2,0.0,135.0,0.0,0.0,0.0,0.0,102.0,33.0,67.5,48.79036790187178,73770.49180327868,1092.896174863388,1830.0,0.0,1830.0,1830.0,0.0,0.0,0.0,0.0,0.0,1830.0,1830.0,0.0,1830.0,1830.0,0,0,0,0,0,16,0.0,1092.896174863388,33.0,102.0,56.0,39.83716857408418,1587.0,0,0,0,0,0,0,0,0,0.0,84.0,0.0,67.5,0,0,0,0,0,0,0,0,2,135,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
1872072,30,1,3360.0,112.0,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,1854.629522796132,16.559192167822605,62402.4,783.8587399129601,63785.0,59766.0,1812306.0,62493.31034482758,616.1029658523162,63785.0,61376.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,240,8,16.025024678538006,0.5341674892846002,112.0,112.0,112.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,115.61290322580643,112.0,112.0,0,0,0,0,0,0,30,3360,1,112,-1,-1,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2689,0,2,0.0,229.0,0.0,0.0,0.0,0.0,180.0,49.0,114.5,92.63098833543772,85161.77017478617,743.7709185570844,2689.0,0.0,2689.0,2689.0,0.0,0.0,0.0,0.0,0.0,2689.0,2689.0,0.0,2689.0,2689.0,0,0,0,0,0,16,0.0,743.7709185570844,49.0,180.0,92.66666666666666,75.63288526384098,5720.333333333333,0,0,0,0,0,0,0,0,0.0,139.0,0.0,114.5,0,0,0,0,0,0,0,0,2,229,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
20591,0,2,0.0,255.0,0.0,0.0,0.0,0.0,210.0,45.0,127.5,116.67261889578036,12384.051284541789,97.12981399640618,20591.0,0.0,20591.0,20591.0,0.0,0.0,0.0,0.0,0.0,20591.0,20591.0,0.0,20591.0,20591.0,0,0,0,0,0,16,0.0,97.12981399640618,45.0,210.0,100.0,95.26279441628824,9075.0,0,0,0,0,0,0,0,0,0.0,150.0,0.0,127.5,0,0,0,0,0,0,0,0,2,255,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
4679,0,2,0.0,212.0,0.0,0.0,0.0,0.0,172.0,40.0,106.0,93.33809511662427,45308.82667236589,427.4417610600556,4679.0,0.0,4679.0,4679.0,0.0,0.0,0.0,0.0,0.0,4679.0,4679.0,0.0,4679.0,4679.0,0,0,0,0,0,16,0.0,427.4417610600556,40.0,172.0,84.0,76.2102355330306,5808.0,0,0,0,0,0,0,0,0,0.0,126.0,0.0,106.0,0,0,0,0,0,0,0,0,2,212,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
3218,0,2,0.0,200.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,62150.40397762586,621.5040397762585,3218.0,0.0,3218.0,3218.0,0.0,0.0,0.0,0.0,0.0,3218.0,3218.0,0.0,3218.0,3218.0,0,0,0,0,0,16,0.0,621.5040397762585,100.0,100.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,150.0,0.0,100.0,0,0,0,0,0,0,0,0,2,200,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
16080,0,2,0.0,76.0,0.0,0.0,0.0,0.0,56.0,20.0,38.0,25.45584412271571,4726.36815920398,124.37810945273633,16080.0,0.0,16080.0,16080.0,0.0,0.0,0.0,0.0,0.0,16080.0,16080.0,0.0,16080.0,16080.0,0,0,0,0,0,16,0.0,124.37810945273633,20.0,56.0,32.0,20.784609690826528,432.0,0,0,0,0,0,0,0,0,0.0,48.0,0.0,38.0,0,0,0,0,0,0,0,0,2,76,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2737,0,2,0.0,159.0,0.0,0.0,0.0,0.0,125.0,34.0,79.5,64.34671708797582,58092.80233832664,730.7270734380709,2737.0,0.0,2737.0,2737.0,0.0,0.0,0.0,0.0,0.0,2737.0,2737.0,0.0,2737.0,2737.0,0,0,0,0,0,16,0.0,730.7270734380709,34.0,125.0,64.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,96.5,0.0,79.5,0,0,0,0,0,0,0,0,2,159,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
