Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
119999942,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166668680556529,2448978.4081632653,7681089.727160468,27949147.0,1215.0,119992904.0,2499852.166666666,7754026.253251726,27949147.0,1215.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4083335306945398,0.008333337361113,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,49,0,1,0,-1,-1,0,0,2081121.25,19706.971429336038,2107386.0,2062859.0,27917529.0,27369.12176157649,27949147.0,27893049.0,Scan
2531,1,2,37.0,74.0,37.0,37.0,37.0,0.0,37.0,37.0,37.0,0.0,43856.18332674832,1185.302252074279,1265.5,1776.9593411217938,2522.0,9.0,0.0,0.0,0.0,0.0,0.0,2531.0,2531.0,0.0,2531.0,2531.0,0,0,0,0,8,16,395.1007506914264,790.2015013828527,37.0,37.0,37.0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,49.333333333333336,37.0,37.0,0,0,0,0,0,0,1,37,2,74,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
60622777,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2639272034667762,4041518.4666666654,15340609.139007488,59490245.0,1287.0,60619677.0,4329976.928571428,15877430.287360407,59490245.0,1287.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2474317532501027,0.0164954502166735,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,566071.0,0.0,566071.0,566071.0,59490245.0,0.0,59490245.0,59490245.0,Scan
111381414,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1256942204019783,8567801.076923078,9663629.177565351,21052790.0,0.0,111381157.0,9281763.083333332,9728631.755188676,21052790.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.116716061801837,0.0089781586001413,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,1,0,-1,-1,0,0,799.25,843.7931717350328,2047.0,257.0,18562835.166666664,1220609.9050642536,21052790.0,18020741.0,Scan
18324,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.29294913774285,6108.0,3276.4250334777994,8277.0,2339.0,10047.0,5023.5,3796.4563081905735,7708.0,2339.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,163.71971185330713,54.57323728443571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
96160341,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1247915707786435,8741849.181818182,19458483.9843443,49932820.0,1194.0,96150794.0,9615079.4,20282580.31512589,49932820.0,1194.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1143922732137565,0.0103992975648869,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,14573.5,7224.509983382956,19682.0,9465.0,48062180.5,2645483.751210825,49932820.0,46191541.0,Scan
96146758,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1248092005348739,8740614.363636361,19458969.495567027,49927545.0,1244.0,96140924.0,9614092.4,20282967.43436888,49927545.0,1244.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1144084338236344,0.0104007667112394,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,8306.0,1067.7312395916867,9061.0,7551.0,48062132.0,2638092.3640270825,49927545.0,46196719.0,Scan
96147374,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1248084009033881,8740670.363636363,19453836.523106672,49898072.0,1675.0,96141475.0,9614147.500000002,20277496.28645588,49898072.0,1675.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1144077008281058,0.0104007000752823,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,16505.0,205.0609665440988,16650.0,16360.0,48052565.0,2609941.028854484,49898072.0,46207058.0,Scan
8830,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0011325028313,2943.333333333333,864.5208692295018,3732.0,2019.0,5098.0,2549.0,749.5331880577404,3079.0,2019.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,339.7508493771235,113.25028312570782,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
3493,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.573718866304,3493.0,0.0,3493.0,3493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,286.286859433152,286.286859433152,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
119025365,104,1,38017.0,592.0,592.0,110.0,365.5480769230771,206.1765140546376,592.0,592.0,592.0,0.0,324.37623694747754,0.8821649066146532,1144474.6634615385,1301254.60532674,5317863.0,96162.0,117026198.0,1136176.6796116508,1304849.7555263594,5317863.0,96162.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,832,8,0.873763336075466,0.0084015705391871,110.0,592.0,369.8207547169813,206.5366932541948,42657.40566037734,0,0,0,0,0,0,0,0,0.0,373.3428571428572,365.5480769230769,592.0,0,0,0,0,0,0,104,38017,1,592,-1,-1,104,0,43689221.0,0.0,43689221.0,43689221.0,5317863.0,0.0,5317863.0,5317863.0,Scan
119996213,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833517429420877,1739075.5507246377,3120361.2395723634,12076179.0,0.0,119993646.0,1764612.4411764704,3136289.001764762,12076179.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5750181466143436,0.0083335963277441,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,69,0,1,0,-1,-1,0,0,1960456.1818181816,2328617.4110165806,6016629.0,316.0,7571630.384615383,2376627.677959239,12076179.0,5218826.0,Scan
119998186,48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4083395060655333,2499962.208333333,7747495.402402199,27925742.0,1291.0,119991294.0,2553006.255319149,7822439.2307788385,27925742.0,1291.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4000060467580735,0.0083334593074598,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,48,0,1,0,-1,-1,0,0,1846285.5,527524.8056154959,2114933.0,1055065.0,27895481.0,26578.19553694344,27925742.0,27863945.0,Scan
60664741,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637446354547199,4044316.0666666655,15359923.828875974,59563844.0,688.0,60661028.0,4332930.571428571,15897481.635608988,59563844.0,688.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2472605957387999,0.0164840397159199,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,546820.0,0.0,546820.0,546820.0,59563844.0,0.0,59563844.0,59563844.0,Scan
17044,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.6866932644919,5681.333333333334,5849.817632485078,12349.0,1411.0,4695.0,2347.5,1324.4110011624034,3284.0,1411.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,176.01501994836892,58.67167331612298,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
108209655,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293784736676223,8323819.615384615,9357468.916857151,18071363.0,0.0,108209655.0,9017471.250000002,9418004.470584547,18071363.0,345.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.120137154119935,0.0092413195476873,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,1,0,-1,-1,0,0,391.4,51.21327952787246,457.0,345.0,18034514.333333336,20487.24548265749,18071363.0,18012544.0,Scan
13,1,1,201.0,201.0,201.0,201.0,201.0,0.0,201.0,201.0,201.0,0.0,30923076.923076924,153846.15384615384,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,76923.07692307692,76923.07692307692,201.0,201.0,201.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,301.5,201.0,201.0,0,0,0,0,0,0,1,201,1,201,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
1176,1,2,31.0,62.0,31.0,31.0,31.0,0.0,31.0,31.0,31.0,0.0,79081.63265306123,2551.020408163265,588.0,816.0012254892758,1165.0,11.0,0.0,0.0,0.0,0.0,0.0,1176.0,1176.0,0.0,1176.0,1176.0,0,0,0,0,8,16,850.3401360544218,1700.6802721088436,31.0,31.0,31.0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,41.333333333333336,31.0,31.0,0,0,0,0,0,0,1,31,2,62,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2043,1,2,31.0,62.0,31.0,31.0,31.0,0.0,31.0,31.0,31.0,0.0,45521.29221732746,1468.4287812041116,1021.5,1426.2343776532664,2030.0,13.0,0.0,0.0,0.0,0.0,0.0,2043.0,2043.0,0.0,2043.0,2043.0,0,0,0,0,8,16,489.4762604013705,978.952520802741,31.0,31.0,31.0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,41.333333333333336,31.0,31.0,0,0,0,0,0,0,1,31,2,62,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
119542204,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1003829576372876,10867473.090909092,25517089.01310797,78043198.0,1272.0,119534805.0,11953480.499999998,26628061.61185501,78043198.0,1272.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0920177111675137,0.0083652464697739,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,10148.0,5965.152806089715,14366.0,5930.0,59755623.5,25862535.88080837,78043198.0,41468049.0,Scan
7297,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.1704810195971,2432.333333333333,1615.3440294046757,4268.0,1228.0,3029.0,1514.5,405.1721856198917,1801.0,1228.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,411.12786076469786,137.04262025489928,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
119057830,122,1,43509.0,592.0,592.0,110.0,356.63114754098353,203.0194063442982,592.0,592.0,592.0,0.0,370.4166286249296,1.033111387970031,975883.8524590168,1137626.9074827456,4348394.0,83895.0,117037287.0,967250.3057851238,1138336.728184407,4348394.0,83895.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,976,8,1.024712108393039,0.0083992795769921,110.0,592.0,360.42741935483866,203.5508435470934,41432.945908733294,0,0,0,0,0,0,0,0,0.0,363.3577235772358,356.6311475409836,592.0,0,0,0,0,0,0,122,43509,1,592,-1,-1,122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
119998910,91,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666736306188114,1318669.3406593406,5661686.716018737,27584582.0,1146.0,119993485.0,1333260.9444444445,5691684.165844481,27584582.0,1146.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7583402215903462,0.0083334090284653,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,91,0,1,0,-1,-1,0,0,2096993.25,707921.4135968178,2465350.0,1035444.0,27557257.5,26143.48465041848,27584582.0,27529081.0,Scan
119979723,62,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250887268676224,1935156.822580645,3168536.141146501,11716049.0,0.0,119976931.0,1966834.93442623,3184916.6667965893,11716049.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.516753985171311,0.0083347416963114,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,62,0,1,0,-1,-1,0,0,1315057.0,2013187.141704191,6303521.0,344.0,7200758.214285715,2185995.7864019903,11716049.0,5467556.0,Scan
60630397,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2638940332190139,4042026.466666667,15327633.921896504,59443626.0,1251.0,60627125.0,4330508.928571429,15863922.338578433,59443626.0,1251.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2474006561428255,0.0164933770761883,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,584394.0,0.0,584394.0,584394.0,59443626.0,0.0,59443626.0,59443626.0,Scan
64379832,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863937762372539,5852712.0,14543105.03112915,46686304.0,1465.0,64374863.0,6437486.3,15192846.75047616,46686304.0,1465.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1708609615508161,0.0155328146864378,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,8052.5,149.19953083036154,8158.0,7947.0,32177808.0,20518111.8128358,46686304.0,17669312.0,Scan
64376882,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186402317527587,5852443.818181818,14542203.25395614,46687701.0,1875.0,64373149.0,6437314.9,15191842.089810122,46687701.0,1875.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1708687910669547,0.0155335264606322,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,11386.0,4303.451870301328,14429.0,8343.0,32172458.5,20527652.80463435,46687701.0,17657216.0,Scan
64380982,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863904467937441,5852816.545454545,14540914.75388852,46684668.0,1624.0,64377769.0,6437776.9,15190429.629633533,46684668.0,1624.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1708579095609321,0.015532537232812,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,11784.0,3094.299274472332,13972.0,9596.0,32170323.5,20526382.840855338,46684668.0,17655979.0,Scan
108153771,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1294453246572419,8319520.846153846,9352296.946362533,18075775.0,0.0,108151874.0,9012656.166666666,9412937.869852263,18075775.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1201992300388675,0.0092460946183744,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,1,0,-1,-1,0,0,875.4,618.5687512314213,1897.0,323.0,18024843.0,25510.69198591049,18075775.0,18007688.0,Scan
113011644,87,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7786808233671921,1298984.4137931033,4073167.222477991,27314754.0,1272.0,113007780.0,1314043.9534883716,4094620.00580049,27314754.0,1272.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7698321776471104,0.0088486457200817,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,87,0,1,0,-1,-1,0,0,51636.4,38072.97674262474,127764.0,23205.0,11244179.2,5861989.108792392,27314754.0,5005678.0,Scan
119528295,114,1,42391.0,592.0,592.0,110.0,371.8508771929823,205.2225311706994,592.0,592.0,592.0,0.0,359.6052298746502,0.9621152882671002,1048493.8157894736,1128981.017061278,4020064.0,97589.0,117527629.0,1040067.5132743364,1130403.429520053,4020064.0,97589.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,912,8,0.9537490683691257,0.0083662198979747,110.0,592.0,375.6465517241379,205.45602530914516,42212.17833583209,0,0,0,0,0,0,0,0,0.0,378.9130434782609,371.85087719298247,592.0,0,0,0,0,0,0,114,42391,1,592,-1,-1,114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
